職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
Backend Engineer | 後端工程師 (Moneybook 麻布記帳),麻布數據科技股份有限公司,台北市信義區,"年薪700,000~1,000,000元",//www.104.com.tw/job/7e295?jobsource=jolist_a_relevance,"『Moneybook麻布記帳』是全台唯一提供「全資產自動整合服務」的產品，參與開放銀行 Open API 政策第一、二階段，目前已串接 32 家銀行、17 家信用卡、18 家證券之資訊，合作銀行家數為國內TSP（第三方服務業者）之最。

我們很重視使用者聲音，善用數據進行產品功能開發，內部採 Scrum 模式運作，小步快跑快速迭代產品。

此外，團隊也重視使用者隱私與資訊安全管理，引進國際資安標準 ISO/IEC 27001，並通過加拿大第三方驗證公司之資安驗證。

【職務內容】
1. 主要負責 Moneybook (麻布記帳) 後端系統開發和維運，目標是開發出容易維護、測試、符合資安標準(ISO 27001)的後端系統，包含：
    (a) Backend API 設計和開發
    (b) 爬蟲設計開發
    (c) GCP 系統維護 (GCE、GKE、Loadbalancer、BigQuery等)
    (d) 數據平台建置
    (e) 部分 DevOps 作業
2. 負責 ISO 27001 維運，執行相關流程作業。
3. 採敏捷開發模式 (Scrum)，需頻繁與 PM、UI/UX 設計師密切合作，快速迭代產出。
4. 熱衷於產品開發，願意不斷學習新技術，並樂於分享討論。
5. 內部環境自由，可自由參與其他相關大數據，資料庫等專案，不斷增加能力。
我們目前使用，且你將會接觸到系統和技術：
■ Redis
■ MySQL
■ MongoDB
■ RabbitMQ
■ ELK
■ Prometheus
■ Kubernetes
■ Google Cloud Platform
■ Terraform


【職務需求】
1. 「資訊工程背景」或「一年以上後端開發經驗」。
2. 熟悉 GCP，具備 System, Networking, Automation, Security, 及 Architecting 知識觀念。
3. 熟悉 NodeJS, Golang, Python 任一，不排斥學習其他語言。
4. 具備任一 RDBS 資料庫使用經驗 (PostgreSQL, MySQL, MariaDB …)。
5. 具備 Git 和 CI/CD 經驗。
6. 具備團隊合作能力，能夠主動與PM、前端、後端工程師等討論並給予專業建議，共同追求合適的解決方案。


【加分項目】
◎ 具有 Open Banking 開發經驗。
◎ 有規劃系統架構的經驗。
◎ 熟悉 Typescript。
◎ 具有 Kubernetes 使用經驗。
◎ 曾經使用過雲端服務 GCP、AWS、AZURE 等 ...。
◎ 具有效能調校經驗。
◎ 具有敏捷開發經驗。
◎ 具有資安相關證照或經驗。
◎ 追求 Clean code，且有 Code review 的經驗。 ",專科以上,資訊工程相關、資訊管理相關,JavaScript,「資訊工程背景」或「一年以上後端開發經驗」
API後端工程師 (TCLY05),優聘資訊科技有限公司,台中市西屯區,待遇面議,//www.104.com.tw/job/7m4wo?jobsource=jolist_a_relevance,"【職務內容】
1. 進行平台API串接及整合，協助開發與維護平台
2. 具備後端 API實務操作、及後台報表開發
3. 熟悉 Python程式撰寫

【條件需求】
1. 有API串接經驗
2. 有同業經驗佳

【工作地點】台中市西屯區


⭐福利制度⭐
年終獎金/三節獎金(禮品)/生日禮金/結婚禮金/生育津貼/育兒津貼/
員工旅遊(國內國外)/零食櫃/咖啡吧/部門聚餐/員工健康檢查...等


➡有興趣者直接投遞履歷表，合適者將會主動聯絡
應徵流程：線上投遞履歷表→顧問預約視訊訪談(約30min)→企業面試

➡可+Line了解更多職務內容。帳號：@talfin.ai
加入後請先提供姓名與應徵職務",不拘,不拘,Python,「資訊工程背景」或「一年以上後端開發經驗」
電子商務後端工程師_新竹,環球晶圓股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7l4xj?jobsource=jolist_c_relevance,"1.後端API 程式撰寫
2.與前端工程師合作優化專案系統
3.Smart Manufacturing 功能研究與開發
4.DB程式撰寫",大學、碩士,資訊管理相關、資訊工程相關,Angular,"1. 網頁後端API撰寫&Library開發
2. 熟悉Java Script
3. 熟悉Angula MVC架構
4. 熟悉資料庫程式語言
5. UNIX shell程式開發 
6. Data Base建構"
F0100B12-後端工程師,易遊網股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7mt40?jobsource=jolist_c_relevance,"1.負責訂房及後台的服務開發，並撰寫需要的SQL指令
2.配合前端工程師，提供API讓前端展示資料或提供服務給客人使用",大學,不拘,Java,需具後端API開發能力，主要為Java
後端工程師,財團法人台灣地理資訊中心,台北市中正區,待遇面議,//www.104.com.tw/job/778ew?jobsource=jolist_c_relevance,"1.專案網站平台設計與開發
2.系統性能優化，並修正系統資訊安全弱點問題
3.撰寫開發維護手冊或相關技術文件
4.主管安排的其它工作事項
",大學,不拘,AWS," 1.熟悉任何一個 server-side framework (Lavarel/ Spring/ Gin/MVC5 ...etc)
2.熟悉至少一個的後端語言(PHP, Java(Kotlin), Golang, C#...etc)
3.熟悉RESTful觀念，並且設計合理API
4.熟悉至少一種Database的原理
5.熟悉Git、SVN版本控制
6.具有獨立作業能力，也樂於團隊合作，善於溝通不吝與人分享
加分條件(非必要)
1.熟悉雲端操作AWS/ GCP
2.Docker 架構設計經驗。
3.具有基礎英文閱讀能力，能解讀Stack Overflow問答網站內容。

 "
Sr. Backend Engineer | 資深後端工程師 ( Invos 發票存摺 ),麻布數據科技股份有限公司,台北市信義區,"年薪1,100,000~1,500,000元",//www.104.com.tw/job/7e29r?jobsource=jolist_c_relevance,"公司主要兩大商品為 Moneybook 麻布記帳 ＆ 發票存摺

『發票存摺』為市面上功能最貼近生活的消費管理 App，累積 600 萬下載次，為國內發票應用 APP 第一名。
『引客數據』以11億＋筆發票數據為基礎，即時精準洞察消費行為、商品銷售變化、及產業與通路營業趨勢。
對於用戶資訊高度安全要求下，採用國際資安標準 ISO/IEC 27001，並通過加拿大第三方驗證公司 TCIC 環奧國際驗證公司的驗證。秉持著「存發票享優惠」的理念，持續透過巨量資料分析與智能化推薦，串連用戶與品牌通路商，為消費生活提供更多元的可能性，也讓使用者不只是存發票記錄消費，還能享有更多通路優惠與回饋！


【新聞報導】
► 從被銀行封殺到發票App一哥，還吸引中信、PChome投資！麻布數據集團強在哪？
► 發票管家百百款　它為何吸引PChome、中信注資


【職務內容】
1. 本職務主要負責「發票存摺」後端系統和數據平台的架構設計與開發維運，目標是設計容易維護、測試、能夠承受百萬流量負載，並符合資安標準 (ISO 27001) 的後端系統，工作內容包含：
(a) 負責內部核心系統、數據平台架構設計和開發
(b) 負責 GCP 架構設計、維運和效能調校 (GCE、GKE、BigQuery、Cloud SQL 等)
(c) 負責 Backend 架構和 API 設計開發
(d) 產品功能需求開發
(e) 負責 ISO 27001 維運，執行相關流程作業。
2. 採敏捷開發模式 (Scrum)，需頻繁與 PM、UI/UX 設計師密切合作，快速迭代產出。
3. 熱衷於產品開發，願意不斷學習新技術，並樂於分享討論。
4. 內部環境自由，可自由參與其他專案：大數據、機器學習、資料分析、推薦系統等專案，或跨產品開發。

我們目前使用下述技術開發和維運平台，以利系統穩定及面對百萬流量的系統壓力。
- Google Cloud Platform
- Containers & Serverless (Kubernetes, GAE ...)
- Redis
- Firestore
- BigQuery
- Pub/Sub
- Cloud build
- Selenium
- Terraform

【職務需求】
1. 三年以上後端開發經驗，具系統維運責任感。
2. 熟稔 GCP 和 GKE 維運，具備 System, Networking, Automation, Security, 及 Architecting 知識。
3. 程式開發以 PHP、Python 為主，至少需熟稔其中一種語言，且不排斥學習其他語言。
4. 具備 Git 和 CI/CD 經驗。
5. 熟稔任一 RDBS 資料庫操作和維運 (PostgreSQL, MySQL, MariaDB …)。
6. 重視程式碼品質，具備 Design Pattern 經驗，追求 Clean code，且有 Code review 的經驗。
7. 具備團隊合作能力，能夠主動與PM、前端、後端工程師討論，並給予專業建議，共同追求合適的解決方案。

【加分項目】
1. 規劃功能時，能給予多個方案並分析其優劣。
2. 系統或需求有衝突時，能做出取捨並推動執行。
3. 統效能調校、導入關鍵資源、系統瓶頸突破...等進階系統維運經驗。
4. 具有敏捷開發經驗。
5. 具有資安相關證照或經驗。

【其他】
除了履歷，我們也希望能從網路上認識你：
-個人網站、部落格
-Github, codepen 或是作品集
-對外公開分享的簡報或影片',",專科以上,不拘,JavaScript,三年以上後端開發經驗
後端工程師 Back-end Developer (Python / Golang),香港商廣域度數位行銷股份有限公司台灣分公司,新北市板橋區,"年薪550,000~1,200,000元",//www.104.com.tw/job/79svm?jobsource=jolist_c_relevance,"職缺描述
•熟悉Web後端的開發
•維護管理網站後台系統
•與團隊緊密合作開發企業解決方案及用戶界面
•與項目團隊和客戶密切合作，確保滿足要求
•規劃、設計與後續優化後端架構體系

•撰寫測試與設定自動化佈署流程",專科以上,不拘,JavaScript,"薪資範圍
年薪 55 -120萬新台幣，具領導能力者可另議。
工時/特休
1.上班時間9:30 至 18:30。
2.週休二日，依國定假日休假。
3.特休每年12天。

福利/推薦項
1.可選擇遠距工作或跟同事到共享空間工作
2.按能力及頁獻分配年底花紅

職務需求
•修讀電腦或相關理工科專業文憑證書畢業生
•具備一年以上的系統開發經驗
•熟悉 Python/Golang 者優先
•熟悉後端開發工具
•注重用戶體驗和測試後端系統效能
•熱衷於軟件開發
•具備良好的分析能力，良好溝通及解決問題能力，善於學習，樂於分享
•具備團隊合作的精神

***歡迎在家工作"
後端工程師,筌鴻科技股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7k27h?jobsource=jolist_c_relevance,"【工作內容】
- 開發與維護後台管理系統
- 至少熟悉一種後端程式語言 (.Net、PHP 等)
- 了解網路相關協議TCP, HTTP/HTTPS
- 熟悉SQL語法，有MySQL、MariaDB、Mongodb等資料庫應用經驗
- 良好的溝通和團隊合作
(合適者會通知二次面試，不合適者恕不另行通知，非常謝謝應徵筌鴻職缺)",專科以上,不拘,JavaScript,"薪資範圍
年薪 55 -120萬新台幣，具領導能力者可另議。
工時/特休
1.上班時間9:30 至 18:30。
2.週休二日，依國定假日休假。
3.特休每年12天。

福利/推薦項
1.可選擇遠距工作或跟同事到共享空間工作
2.按能力及頁獻分配年底花紅

職務需求
•修讀電腦或相關理工科專業文憑證書畢業生
•具備一年以上的系統開發經驗
•熟悉 Python/Golang 者優先
•熟悉後端開發工具
•注重用戶體驗和測試後端系統效能
•熱衷於軟件開發
•具備良好的分析能力，良好溝通及解決問題能力，善於學習，樂於分享
•具備團隊合作的精神

***歡迎在家工作"
區塊鏈後端工程師(遠端工作),新博軟體開發股份有限公司,台中市西屯區,待遇面議,//www.104.com.tw/job/7m30a?jobsource=jolist_c_relevance,"主要開發區塊鏈遊戲後端系統，與遊戲工程師及智能合約工程師討論系統接口。並且維護已在運行的系統，依後續需求延伸其功能。

目前已基於 Web3 模組開發出的共用模組，可支援遊戲、前端、後端的應用開發，當有新需求擴增此模組功能時，需共同維護，也因如此需俱備單元測試撰寫的能力。

職責
●開發遊戲系統與API服務
●串接智能合約接口
●自動化部署與維護
●維護共用模組


",專科以上,不拘,Node.js,"必要條件：
●熟悉Node.js後端開發
●熟悉物件導向程式設計
●熟悉shell script
●熟悉SQL基本語法
●有閱讀官方技術文件的能力
●具備操作Docker經驗
●具備操作CI/CD經驗，如Drone、Jenkins
●具備撰寫單元測試經驗

加分條件：
●熟悉區塊鏈相關知識
●區塊鏈遊戲遊玩經驗

"
後端工程師,幸瑋企業有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7ll7x?jobsource=jolist_c_relevance,"專案系統開發
資料庫架構設計開發及調整維護

熟任一後端開發語言及框架，Python+Django佳
熟AWS等公有雲服務且具佈署能力
熟ERP或相似套裝軟體架構，或有前述開發經驗者佳
曾有Git或svn版本更新經驗者佳

本職為研發性質，須有獨立突破瓶頸之能力",專科、大學、碩士,不拘,MySQL,"必要條件：
●熟悉Node.js後端開發
●熟悉物件導向程式設計
●熟悉shell script
●熟悉SQL基本語法
●有閱讀官方技術文件的能力
●具備操作Docker經驗
●具備操作CI/CD經驗，如Drone、Jenkins
●具備撰寫單元測試經驗

加分條件：
●熟悉區塊鏈相關知識
●區塊鏈遊戲遊玩經驗

"
後端技術工程師   (Back End Software Engineer),台灣賀思達科技有限公司,台北市中正區,待遇面議,//www.104.com.tw/job/7hhan?jobsource=jolist_c_relevance,"STACS是一家發展迅速的金融科技公司，我們正在尋找一位後端技術工程師加入我們这迅速擴張的工程團隊，為下一代基於雲的金融技術平臺做出貢獻。 

理想的候選人需要是一位具有實際經驗的工程師，對创建可擴展雲平臺以解決金融行業的實際問題有著濃厚的興趣。候選人必須擁有後端到資料庫完整堆疊中强而有力技術專長，並能拥有專業常識地使用 RESTFUL API。候选人必须在快速与敏捷的環境中拥有独立的敏锐思考。並同团队保持良好的溝通，直至完成工作方案。 

您將成為改變當今資本市場運作方式的關鍵貢獻者。若成功的加入STACS的大家庭，您將與內部利益相關者共同為客戶以及產品構建出最佳平臺。 

作為後端技术工程師，您將負責根據生產環境中的業務要求構建新功能，並增強現有功能。您可以設計和構建對金融行業具有變革性和授權性的核心功能。 

 
您的日常職責涵蓋以下內容： 
編寫可靠、可擴展、生產品質的代碼 
使用現代框架開發基於雲的 Web 應用程式 
在敏捷環境中在微服務架構中開發 API 
作為團隊的一部分，協同工作，將客戶洞察、設計、數據分析結合在一起，開發新的產品功能，解決現實世界的客戶問題。 ",專科、大學、碩士,不拘,AWS," 条件 
工程學或相關領域的學士學位或更高學位 
2 至3年軟體工程經驗 
後端系統架構設計規劃及開發建置 
擁有 Java Spring Boot 經驗 
Unix/Linux 經驗、分散式/並行系統、資訊檢索、網路化方面的經驗 
數據庫的經驗（例如 MySQL etc..） 
對NOSQL資料庫的深刻理解（例如，DynamoDB, MongoDB） 
REST API 的經驗 (能夠設計和實作的能力) 
對與 AWS服務 或其他雲供應商的理解 
熟悉程式碼版本控制工具，例如Git 
對區塊鏈技術感興趣 

 
我們在找這樣的人才: 
重視團隊合作。 
带有好奇心學習态度。 
喜歡與代碼一起工作。 
適應能力与解決問題能力強。 
以客戶為中心的心態。 
在複雜性和獨立性上茁壯成長的自我創業者。  "
IoT後端軟體開發工程師,台灣松下電器股份有限公司,新北市中和區,"月薪35,000元以上",//www.104.com.tw/job/7cxqn?jobsource=jolist_c_relevance,"1. Panasonic IoT家電與商業用設備後端軟體平台系統資料維護系統開發 
2.台灣研發據點設在中和,與日本及中國研發據點之IoT後端平台開發. 
3.系統涵蓋IoT家電,住宅設備,大型空調,商店等應用領域API串接...等.
★開發津貼與加班費另計
★具經驗者薪資另議
★每一個開發成果都能深入每一位消費者的日常生活，擴大招募資工人才加入中。
",大學,資訊工程相關,Node.js,"能力需求：
(1)熟悉任一後端開發語言-包括但不限於 Node.js, Python, C#
(2)Database應用: Microsoft SQL Server, Postgresql等RDBMS, Redis等NoSQL DB
(3)API開發/設計

多益測驗450分以上優先面試"
後端工程師,創見資訊股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7m844?jobsource=jolist_c_relevance,"1. 開發與維護公司 B2B服務 / 內部管理系統
2. API 設計與需求開發 ( Microsoft WCF Web Service為主, 部分 AWS API Gateway / Lambda)
3. 第三方服務/合作夥伴 API串接
4.監控現有網站服務性能和優化架構設計, 提升網站運營效率

",碩士,資訊管理相關、資訊工程相關,CSS,"1. 至少一年以上網頁後端工程師 / 軟體開發 / 網站維護相關經驗
2. 熟悉 ASP.NET / C# / SQL 語法
3. 具備 CI/CD自動佈署經驗
4. 熟悉 Git 操作與 GitFlow 流程
"
後端工程師,一宇橙數位設計有限公司,嘉義市,"月薪28,000~41,000元",//www.104.com.tw/job/4j6wx?jobsource=jolist_c_relevance,"**本公司願意培養此職務人才，須具備 PHP & MySQL 基礎

✔ 職務說明：
1. 負責後端開發、維護網站和網路應用程式
2. 專案後端生產作業執行任務
3. 開發、優化及維運相關專案

✔ 職務內容：
1. Laravel or Codeigniter Framework 任一 PHP 框架佳
2. 後端框架程式模組化、元件、RESTful API、SDK 等架構開發
3. Git 版本控制
4. RDBMS 資料庫規劃、設計、創建，SQL 命令應用
5. 網路資安與弱點防禦基本概念 (OWASP Top 10)
6. 基礎 HTML5、CSS、Javascript、AJAX、JSON 前端程式語言
7. 具責任感配合專案進度執行作業，有效掌握工作效率者
8. 良好的溝通與團隊合作能力
9. 具解決問題能力，注重細節以及有效的自我要求

✔ 加分條件：
- 基本 SEO 知識與操作能力
- CI/CD
- Node.js / Socket Programming
- GCP、AWS 雲端主機微服務應用
- IoT 應用服務與雲端整合",不拘,不拘,Firebase,"1. 至少一年以上網頁後端工程師 / 軟體開發 / 網站維護相關經驗
2. 熟悉 ASP.NET / C# / SQL 語法
3. 具備 CI/CD自動佈署經驗
4. 熟悉 Git 操作與 GitFlow 流程
"
Node.js後端工程師(junior),卡訊電子股份有限公司,高雄市前鎮區,"月薪35,000~50,000元",//www.104.com.tw/job/7hr5h?jobsource=jolist_c_relevance,"1.需與團隊成員共同開發與維護專案
2.主要使用express框架，採前後分離開發(RESTful)
3.主要開發多媒體串流、資料存取及嵌入式系統後端應用

[基本條件]
基礎的CRUD與MVC開發
基礎的Git操作

[加分條件]
熟悉Linux系統
熟悉Javascript ES6
熟悉postgreSQL
其他語言開發經驗
有websocket經驗
附上做過的專案說明或github練習",大學、碩士,資訊工程相關、電機電子工程相關、資訊管理相關,Node.js,"1.目前團隊成員有C++、資深Node.js後端、資深前端與UI/UX
2.工作電腦可選擇 Mac mini / Mac Book Pro 或 Windows PC
3.提供雙螢幕24吋

"
後端工程師,東森新媒體控股股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/7myrx?jobsource=jolist_c_relevance,"ETtoday目前Alexa排名為台灣第3名，全球第118名。2020牛津大學全球調查，ETtoday連續三年蟬聯台灣第1名網路新聞媒體。歡迎行動端好手一同加入新媒體，提供用戶最佳的行動端體驗！

工作內容：與 PM/UI/UX、前後端、資料、演算法工程師一同合作，開發東森新媒體旗下新服務。

基本條件：
1. 具有 3 年以上的後端開發經驗
2. 熟悉 PHP 8 和 Laravel
3. 熟悉 GIT 版本控制
4. 具 RESTful API 概念
5. 具 Linux 與 Container 使用經驗

加分條件：
1. 熟悉 MySQL
2. 熟悉 Container
3. 具 Linux 基本操作指令
4. 具 撰寫 PHPUnit 測試程式經驗

工程師之路不難走，但希望招募的你：
- 需有無比的熱忱或目的能支撐著你為何走上這工程師之路
- 擁有異於常人的抗壓力，因為主管很喜歡拋問題給你想，期許工程師了解自己寫了啥
- 具獨立開發也具和其他人組隊打怪的能力
- 對於新技術有滿滿的好奇心且願意去研讀，並樂於在吸收消化後分享給團隊成員",專科、大學、碩士,不拘,AWS,"1.目前團隊成員有C++、資深Node.js後端、資深前端與UI/UX
2.工作電腦可選擇 Mac mini / Mac Book Pro 或 Windows PC
3.提供雙螢幕24吋

"
初中階-JAVA 後端軟體工程師,聯訊網路有限公司,台中市西區,"月薪50,000元以上",//www.104.com.tw/job/7iy9s?jobsource=jolist_c_relevance,"1、參與系統的詳細功能設計,撰寫相關技術文檔
2、編寫軟體代碼、完成單元測試、協助測試
3、開發完成的程式完整滿足需求
4、負責解決開發過程中的技術問題
5、系統開發測試、部署和集成
6、完成部門交給的其他任務
7、對自我有要求，不任意擺爛，有良好的操守品行
8、上班時間彈性，工資可談
**初階、對後端有興趣者也歡迎投遞**
**公司也有提供前端職缺**
薪資級距：初階3萬8以上，中階5萬以上，依照能力技術調整，可談",專科、大學、碩士,不拘,Oracle,"1、java基礎知識功底
     熟悉Spring Boot、Mybatis等框架的實現原理和相關應用場景者佳。
     熟悉多線程和線程池的相關實現原理。
2、熟悉消息中間件框架和分散式緩存框架:rocketmq、kafka和redis。
3、熟悉ElasticSearch及ELK在大數據系統中的應用。
4、有資料庫使用經驗者佳,Oracle，MySQL的使用,熟練操作Unix/Linux操作系統。
5、熟悉java、 web端相關技能:JSP, html、css/div、ajax、js和相關Jqeury的框架, React框架優先。
7、有較強的溝通協調能力和團隊精神、承壓能力和學習能力、良好的服務意識。
8、初階可，有基本java功底、對後端工作有興趣者歡迎加入。"
網頁後端開發工程師(二),英屬維京群島商嘉碼科技有限公司台灣分公司,台中市西屯區,"月薪50,000~70,000元",//www.104.com.tw/job/6ls44?jobsource=jolist_c_relevance,"<職務說明>
1.後端管理系統開發維護
2.資料整合
3.資料表分析與設計

<所需條件>
*JavaScript/Node.js
*了解資料庫相關技術，如MS SQL, NoSQL, MySQL, Redis
*使用過雲端服務平台，如，Amazon AWS, Google GCP
*熟悉版本控制 (如: SVN , Git)。
*Web based 的系統開發
",專科、大學、碩士,不拘,Oracle,"1. 請寫自傳
2. 後端開發經驗3年以上.
3. 精通Web Based、JavaScript開發、資料庫應用程式或其他獨立接案之經驗
4. 要有責任心按時按質完成專案和團隊合作精神
5. 喜愛團隊合作，並願意分享知識
6. 強烈的求知慾及好奇心、凡事能夠追根究柢
7. 熱情協助隊友解決技術問題

[Nice to Have]
1. 喜愛享受生活，懂得如何玩
2. 工作與生活並重
3. 有想法又願意去實驗的精神
4. 擁有不怕被打槍的意志力
5. 有資料分析及視覺化技術(R, Tableau)
6. 有前端相關技術 (HTML, CSS, JavaScript, jQuery, Vue, Angular, Bootstrap)"
後端工程師 (Jr. Golang Backend Engineer),畢竟科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7ktu2?jobsource=jolist_c_relevance,"在BITGIN，後端是產品的靈魂角色，在打造產品個過程中，注入自己對區塊鏈產業、產品的洞見，不斷的與團隊激盪、嘗試任何可能，創造最有創意且友善的產品，為區塊鏈生態系增添新色彩！


【主要任務】
1. 開發及串接API (GraphQL, Restful API, GRPC)。
2. 協助實作並維護後端各項服務: RDBMS, REDIS, Message Queue(kafka, RabbitMQ...)。
3. 接觸部分 DevOps (k8s)相關技術，處理資安強化相關功能。
4. 與團隊共同設計規劃新功能架構。
5. 使用Golang語言。

【具備條件】
1. 擅長至少一種程式語言：Golang, Rust, C#, Python, Node。
2. Linux 操作經驗。
3. 任一整合公開 API 經驗。
4. 資訊相關專業知識、背景。
5. 基本版本控管概念 (Git)。
6. 喜歡新創公司靈活與快速試錯的工作模式。


在技術方面，我們希望你是一位熱愛學習新技術的人，儘管你現在可能尚未實做過Golang或其他需求技術，但我們相信透過原有語言的精熟及對技術的熱忱，也能快速的Pick up、創造自己的價值！",大學以上,數學及電算機科學學科類,Node.js,"【加分條件】
1. 對區塊鏈、加密貨幣領域有興趣/經驗。
2. 對於Golang以及其他後端常用語言或框架熟悉。
3. 熟悉Micro Service架構。
4. 對Linux作業系統熟悉和DevOps相關工具如 docker，kubernetes熟悉。
5. 擁有作品於github, 或其他開源項目。"
後端工程師,明根股份有限公司,彰化縣秀水鄉,"月薪45,000元以上",//www.104.com.tw/job/7n744?jobsource=jolist_c_relevance,"後端工程師(Backend Engineer) 

【工作內容】
1. 後端API開發、串接產品前端Web/App
2. 資料庫,關連式資料庫建置與維護
3. 有RESTful API開發經驗
【必要條件】
1. 後端語言，使用 Golang / PHP 語言開發與優化系統
2. 對於Golang / PHP其他後端常用語言或框架熟悉
3. 精通至少一種資料庫，例如：MySQL、PostgreSQL、MongoDB
4. 熟悉Git、GitHub版本控制系統操作",大學以上,資訊工程相關,PostgreSQL,"【加分條件】
1. 對區塊鏈、加密貨幣領域有興趣/經驗。
2. 對於Golang以及其他後端常用語言或框架熟悉。
3. 熟悉Micro Service架構。
4. 對Linux作業系統熟悉和DevOps相關工具如 docker，kubernetes熟悉。
5. 擁有作品於github, 或其他開源項目。"
資深-JAVA 後端軟體工程師,聯訊網路有限公司,台中市西區,"月薪90,000元以上",//www.104.com.tw/job/7g0uz?jobsource=jolist_c_relevance,"1、參與系統的詳細功能設計,撰寫相關技術文檔
2、編寫軟體代碼、完成單元測試、協助測試
3、開發完成的程式完整滿足需求
4、負責解決開發過程中的技術問題
5、系統開發測試、部署和集成
6、完成部門交給的其他任務
7、對自我有要求，不任意擺爛，有良好的操守品行
8、上班時間彈性，工資可談
**初階、對後端有興趣者也歡迎投遞**
**公司也有提供前端職缺**",大學以上,資訊工程相關,Oracle,"1、java基礎知識功底
     熟悉Spring Boot、Mybatis等框架的實現原理和相關應用場景者佳。
     熟悉多線程和線程池的相關實現原理。
2、熟悉消息中間件框架和分散式緩存框架:rocketmq、kafka和redis。
3、熟悉ElasticSearch及ELK在大數據系統中的應用。
4、有資料庫使用經驗者佳,Oracle，MySQL的使用,熟練操作Unix/Linux操作系統。
5、熟悉java、 web端相關技能:JSP, html、css/div、ajax、js和相關Jqeury的框架, React框架優先。
7、有較強的溝通協調能力和團隊精神、承壓能力和學習能力、良好的服務意識。
8、初階可，有基本java功底、對後端工作有興趣者歡迎加入。"
【Java 後端軟體工程師】Java Backend Engineer,智鈦星平台服務有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/7mmpt?jobsource=jolist_c_relevance,"***負責Java後端開發、更新維護及優化***

1. 依照內部需求參與開發專案，並與團隊共同達成開發時程及目標。

2. 協同系統平台之架構設計、編程並撰寫相關技術文檔。

3. 與相關單位合作對接，並對現有伺服器架構進行優化。

4. 維護現有系統，發現及解決過程中遇到之技術問題。
",專科、大學、碩士,不拘,Spring,"期望技術：

1) 具3年以上 Java 後端程式開發經驗。
2) 熟悉JVM、WEB開發及分布式事務處理、分布式文件及緩存等技術原理。
3) 對主流開源框架有使用經驗，如Spring、SpringMVC、SpringBoot、Dubbo、Kafka、zookeeper..等
4) 對開源構架有一定研究者優先。
"
